Character,Dialogue,Setting,Season,Episode,Act,ImdbRating,Opening
Jean-Guy,(French) Welcome to Quebec.,QuebecFrozenLake,3,4,12,8.7,
Action,"(Fight breaks out between the Hicks, the French Hicks, and the Degens)",QuebecFrozenLake,3,4,12,8.7,
Music,(French rock music plays),QuebecFrozenLake,3,4,12,8.7,
Anik,Your brother's hot.,QuebecFrozenLake,3,4,12,8.7,
Katy,Your brother's hot.,QuebecFrozenLake,3,4,12,8.7,
Action,(Jean-Carl hands Darry a cigarette),QuebecFrozenLake,3,4,12,8.7,
Setting,(The Hicks and the French Hicks sit by a campfire at night in Quebec),QuebecCampfire,3,4,13,8.7,
Wayne,Do you speak English?,QuebecCampfire,3,4,13,8.7,
Jean-Guy,Oui. Yes.,QuebecCampfire,3,4,13,8.7,
Jean-Guy,"(French) How about you, do you  speak French?",QuebecCampfire,3,4,13,8.7,
Wayne,"Yes (French). I'm sorry, I don't speak very much French but  … I'll give it a try.",QuebecCampfire,3,4,13,8.7,
Jean-Guy,No problem. Of course.,QuebecCampfire,3,4,13,8.7,
Jean-Guy,(French) We can speak French.,QuebecCampfire,3,4,13,8.7,
Wayne,(French) Good.,QuebecCampfire,3,4,13,8.7,
Jean-Guy,(French) Good scrap.,QuebecCampfire,3,4,13,8.7,
Wayne,"Well, it's best to avoid a scrap when you're goin' fishin'. But you hate degens from up country too, huh?",QuebecCampfire,3,4,13,8.7,
Jean-Guy,(French) you think English degens from up country are bad? You should see French degens from up country.,QuebecCampfire,3,4,13,8.7,
Wayne,Yeah? And where exactly is up-country Kyu-bec?,QuebecCampfire,3,4,13,8.7,
Jean-Guy,Laval.,QuebecCampfire,3,4,13,8.7,
Daryl,My whole life I've hated the French. You can't understand what they're saying half the fuckin' time. And I couldn't land one of your beautiful women if my life depended on it.,QuebecCampfire,3,4,13,8.7,
Daryl,"As far as I'm concerned, youse can take a walk, the lot of youse. But then youse had our back today ",QuebecCampfire,3,4,13,8.7,
Wayne,Yeah.,QuebecCampfire,3,4,13,8.7,
Jean-Guy,Oui.,QuebecCampfire,3,4,13,8.7,
Dan,I loves me fishin' in Kwee-bec.,QuebecCampfire,3,4,13,8.7,
Katy,Who doesn't love fishing in Kay-bec?,QuebecCampfire,3,4,13,8.7,
Wayne,Great fishin' in Kyu-bec.,QuebecCampfire,3,4,13,8.7,
Daryl,I fuckin' love Quebec.,QuebecCampfire,3,4,13,8.7,
Dan,"Hear, hear! Cheers!",QuebecCampfire,3,4,13,8.7,
Anik,Sante!,QuebecCampfire,3,4,13,8.7,
Daryl,"Merci, mes amis.",QuebecCampfire,3,4,13,8.7,
Action,(Anik leans over to talk to Daryl),QuebecCampfire,3,4,13,8.7,
Anik,I'm Anik.,QuebecCampfire,3,4,13,8.7,
Daryl,I'm Daryl.,QuebecCampfire,3,4,13,8.7,
Anik,"I think you're really good-looking. Um, I was looking at you and I see you look at me so, pfft.",QuebecCampfire,3,4,13,8.7,
Wayne,(Fart noise),QuebecCampfire,3,4,13,8.7,
Daryl,You speak English.,QuebecCampfire,3,4,13,8.7,
Anik,Pretty much everyone in Quebec does.,QuebecCampfire,3,4,13,8.7,
Daryl,Wow,QuebecCampfire,3,4,13,8.7,
Daryl,Do you like Alanis Morissette?,QuebecCampfire,3,4,13,8.7,
Action,(Daryl starts laughing),QuebecCampfire,3,4,13,8.7,
Daryl,Oui.,QuebecCampfire,3,4,13,8.7,
Setting,(Wayne standing outside the barn with the dogs),,5,5,1,8.6,
Wayne,You went shopping for a whiskey night the other day.,BarnOutside,5,5,1,8.6,
Katy,That's a big fuck-off bottle of Gus N' Bru.,Kitchen,5,5,1,8.6,
Wayne,It's better to be looking at it then looking for it.,Kitchen,5,5,1,8.6,
Katy,You boys getting into it tonight?,Kitchen,5,5,1,8.6,
Daryl,"Yeah, that's a Texas-sized 10-4",Kitchen,5,5,1,8.6,
Dan,That's a Texas-sized 2-6.,Kitchen,5,5,1,8.6,
Wayne,"That's a Texas Micky, super shooters, let's get cracking.",Kitchen,5,5,1,8.6,
Katy,Wayne.,Kitchen,5,5,1,8.6,
Wayne,"What's the problem, Katy?",Kitchen,5,5,1,8.6,
Katy,It happened again.,Kitchen,5,5,1,8.6,
Wayne,What did?,Kitchen,5,5,1,8.6,
Katy,Gus left a Mr. Big on the floor this morning.,Kitchen,5,5,1,8.6,
Wayne,"No, he never.",Kitchen,5,5,1,8.6,
Dan,"He dropped a Hershey bar in the living room  just last Tuesday, although upon closer inspection, it did look more like a Hershey's mint.",Kitchen,5,5,1,8.6,
Wayne,"Well, I'd sooner believe that was you, Squirrelly Dan. So watch how you speak on his name, you know?",Kitchen,5,5,1,8.6,
Daryl,"Hey, buddy  He left a Twix on the floor just yesterday.",Kitchen,5,5,1,8.6,
Wayne,"And what made it a Twix as opposed to a Big Turk, Darry?",Kitchen,5,5,1,8.6,
Daryl,"Well, there were two of 'em. They're identical and they're side by each.",Kitchen,5,5,1,8.6,
Wayne,Over and out.,Kitchen,5,5,1,8.6,
Katy,How would you ask somebody if you wanted just one of their Twix's?,Kitchen,5,5,1,8.6,
Daryl,"Well, just what you said.",Kitchen,5,5,1,8.6,
Katy,Can I have one of your Twix's?,Kitchen,5,5,1,8.6,
Wayne,"No, it'd be ""Could I have a Twick?""",Kitchen,5,5,1,8.6,
Dan,"In any event, it's starting to look like Willy Wonka's emptying his pockets around your house, good buddy.",Kitchen,5,5,1,8.6,
Wayne,"Now, youse realize the weight of these allegations. These accusations.",Kitchen,5,5,1,8.6,
Katy,Can confirm.,Kitchen,5,5,1,8.6,
Wayne,And youse realize the consequences at hand should your claim be false.,Kitchen,5,5,1,8.6,
Dan,Claims is's this. And can confirms.,Kitchen,5,5,1,8.6,
Wayne,I'll only give you's one more chanceto retract. No questions asked. Before this conversation becomes a confrontation.,Kitchen,5,5,1,8.6,
Daryl,We wouldn't be bringing it to you if it weren't worth being brought'en. But …,Kitchen,5,5,1,8.6,
Wayne,Bring it on!,Kitchen,5,5,1,8.6,
Katy,"Oh, it has been broughten.",Kitchen,5,5,1,8.6,
Wayne,"I'm just kidding around. He's a ten-year-old boy, now. He's made me proud for a goddamn decade.",Kitchen,5,5,1,8.6,
Wayne,"He's been a real good bo. He's been such a bo. But he's a senior now. He's on the home stretch, and I'm trying to let himenjoy it.",Kitchen,5,5,1,8.6,
Wayne,"Snoozin' on the furniture, lots of human food. Leash is so long now, she's limp. And he's earned it.",Kitchen,5,5,1,8.6,
Katy,So you're just gonna let him drop Baby Ruth's all over the house?,Kitchen,5,5,1,8.6,
Wayne,"As opposed to what, Katy?",Kitchen,5,5,1,8.6,
Katy,"Just give him a real good, stern talking to.",Kitchen,5,5,1,8.6,
Wayne,"Oh, yeah, and how's that gonna shake down? He's probably half fuckin' deaf. Aren't you, you fuckin' geezer? ",Kitchen,5,5,1,8.6,
Katy,"The same way it shook down for the last decade before you stopped disciplining him, just 'cause he's old.",Kitchen,5,5,1,8.6,
Wayne,"Okay, Katy. Katy, okay, I'm going in. Wish me luck.",Kitchen,5,5,1,8.6,
Wayne,"All right, was that you leaving Crispy Crunchers all over the floor? 'Cause that's a bad dog, don't you do that again, that's bad.",Kitchen,5,5,1,8.6,
Wayne,Lickety-split.,Kitchen,5,5,1,8.6,
Daryl,"Ah, that's a wee bit aggressive.",Kitchen,5,5,1,8.6,
Wayne,"Oh is that what I'm being, Dary?",Kitchen,5,5,1,8.6,
Daryl,"Well, that's your pal you're talking to over there, fairly accusatory. I'd say give him benefit of the doubt.",Kitchen,5,5,1,8.6,
Katy,I wouldn't.,Kitchen,5,5,1,8.6,
Daryl,"Well, you didn't even ask him if he did it there. You just assumed, I think you're better than that.",Kitchen,5,5,1,8.6,
Wayne,"Okay, Dary. Dary, okay, I'm going back in,wish me luck.",Kitchen,5,5,1,8.6,
Wayne,"Aye! Was that you leaving Jersey Milks on the floor? Because that's bad,  if that was you, that was bad. Don't you do that  again ever, 'cause I'll be there.",Kitchen,5,5,1,8.6,
Katy,You're not taking this seriously.,Kitchen,5,5,1,8.6,
Wayne,"Oh, is that what I'm not doing, Katy?",Kitchen,5,5,1,8.6,
Katy,"No, you're joking around and he knows it. It's, ""Bad boy, this is a bad boy.""",Kitchen,5,5,1,8.6,
Wayne,"Hey, he knows thatI'm joking but he doesn't know that you're joking. Don't say ""bad"" unless you mean bad.",Kitchen,5,5,1,8.6,
Katy,"I'm sorry, Gus.",Kitchen,5,5,1,8.6,
Wayne,"That's okay, he's a good boy, he's such a boy.",Kitchen,5,5,1,8.6,
Katy,Why don't you just try using your real voice? It may permeate better.,Kitchen,5,5,1,8.6,
Wayne,"Okay, Katy. Katy, okay, I'm going back in. Wish me luck.",Kitchen,5,5,1,8.6,
Wayne,"Hey, bud. I noticed that you've been leaving Caramilks all over the floor, you know what's gonna happen? Someone's gonna step on one in the night and take a header, someone's gonna pull a full gainer down the stairs.",Kitchen,5,5,1,8.6,
Wayne,"Or at the very least, a half gainer. So what you wanna do is do that outside like a good boy. Please and thanks.",Kitchen,5,5,1,8.6,
Dan,I thinks we're almost there.,Kitchen,5,5,1,8.6,
Wayne,"Oh, is that where we almost are, Squirrelly Dan?",Kitchen,5,5,1,8.6,
Dan,"Now, Professor Tricia says that when you're bringing a complaints to someone, they'll be more receptive to altering their behavior if you make it your problem. Make it personal rather than placing the blames on them.",Kitchen,5,5,1,8.6,
Wayne,What are you fuckin' getting on about over there? ,Kitchen,5,5,1,8.6,
Dan,May I's?,Kitchen,5,5,1,8.6,
Wayne,"Okay, Dan. Dan, okay. Go on in, good luck.",Kitchen,5,5,1,8.6,
Dan,"Gus, how are you now? Now, we've all noticed the Coffee Crisps around the house, and that's completely natural and nothing for youse to be embarrassed about.",Kitchen,5,5,1,8.6,
Dan,"But I am quite worriedI am going to slip on one and take a full gainer, or … please look at me when I'm talking, Gus. Now, while I know that that is my problem, I know you don't want this to happen any more than I do.",Kitchen,5,5,1,8.6,
Dan,"So I'm hoping we can works together to find a resolution to this problem. But besides that, we want you   to know , we think you're doing a terrific job around here and we don't want to bothers you anymore than we needs to, so you have yourself a great day.",Kitchen,5,5,1,8.6,
Wayne,"I'm not going to make you sit through that butt-fuckery, Bud, away you go. You're a good boy, away you go. Away you go.",Kitchen,5,5,1,8.6,
Katy,"Look, I know he's just snoozing on the furniture all day, but you take him out for routine number twos. 10-4?",Kitchen,5,5,1,8.6,
Wayne,"You try taking him out, Katy, he don't wanna. You can say, ""Hey, Gus, wanna rock one?"" And if he could talk,  he'd say, ""I've had to rock one for a good seven, eight hours.""",Kitchen,5,5,1,8.6,
Wayne,"""Don't worry about that right now. I'm gonna grab another quick 20 , 25 shut-eye here, we'll circle back on the conversation later. But how about some good itchings and scratchings in the meantime?""",Kitchen,5,5,1,8.6,
Action,(Dan starts smelling),Kitchen,5,5,1,8.6,
Dan,Whoo! Smells like Mr. Wonka's just emptied his pockets in the other room.,Kitchen,5,5,1,8.6,
Katy,"Fuck. Well, everybody up, help me look.",Kitchen,5,5,1,8.6,
Wayne,"Better to be looking at it, than looking for it, eh? ",BarnOutside,5,5,1,8.6,
LetterkennyLogo,(THEME MUSIC PLAYS),,5,5,2,8.6,
Setting,(in the women's hockey locker room),HockeyLockerRoom,5,5,2,8.6,
Reilly,Ladies.,HockeyLockerRoom,5,5,2,8.6,
Jonesy,Women.,HockeyLockerRoom,5,5,2,8.6,
Reilly,It has come to our attention  that there may be a young man who has come between you girls.,HockeyLockerRoom,5,5,2,8.6,
Reilly,I mean …,HockeyLockerRoom,5,5,2,8.6,
Betty-Anne,How do you mean?,HockeyLockerRoom,5,5,2,8.6,
Jonesy,"Well, Betty-Anne, Mary-Anne. We were told that you may be going for the same guy.",HockeyLockerRoom,5,5,2,8.6,
Reilly,"Or, or that the same guy may be going for both of you.",HockeyLockerRoom,5,5,2,8.6,
Betty-Anne,Impossible.,HockeyLockerRoom,5,5,2,8.6,
Jonesy,How do you mean? ,HockeyLockerRoom,5,5,2,8.6,
Betty-Anne,The last guy that was into Mary-Anne was the priest at Catholic school in grade six. And only 'cause he thought she was a boy.,HockeyLockerRoom,5,5,2,8.6,
Mary-Anne,"Well done, Betty-Anne. Catholic school, grade six. Isn't that the same year you got the nickname ""Fisted Sister""? Which you gave yourself?",HockeyLockerRoom,5,5,2,8.6,
Jonesy,Ladies.,HockeyLockerRoom,5,5,2,8.6,
Reilly,Women.,HockeyLockerRoom,5,5,2,8.6,
Mary-Anne,"And a fitting nickname it was, Betty-Anne. Your mitt looks like a boa constrictor unhinged its jaw in an effort to consume a combat submarine.",HockeyLockerRoom,5,5,2,8.6,
Betty-Anne,"Speaking of consumption, your mitt looks like the drooping jowls  of a shar-pei with a palsy and a water wing in its mouth.",HockeyLockerRoom,5,5,2,8.6,
Mary-Anne,Your mitt looks like the back of Kelsey Grammer's head circa Frasier '94 if the cast each autographed his bald spot with multi-colored lipsticks.,HockeyLockerRoom,5,5,2,8.6,
Betty-Anne,"Your mitt has more spiderwebs than a No Doubt set list, Mary-Anne.",HockeyLockerRoom,5,5,2,8.6,
Mary-Anne,"Betty-Anne, your mitt is so dusty, I can hear it singing Son of a Preacher Man.",HockeyLockerRoom,5,5,2,8.6,
Reilly,"We've gotta go to the source, buddy.",HockeyLockerRoom,5,5,2,8.6,
Jonesy,"It's our only hope, buddy.",HockeyLockerRoom,5,5,2,8.6,
Action,(Reilly and Jonesy bump fists),HockeyLockerRoom,5,5,2,8.6,
Reilly,Ferda.,HockeyLockerRoom,5,5,2,8.6,
Jonesy,Ferda.,HockeyLockerRoom,5,5,2,8.6,
Setting,(In the hockey locker room bathroom stalls),HockeyBathroom,5,5,2,8.6,
Shoresy,I'm not helping you tit-fuckers or those twats. Give your balls a tug.,HockeyBathroom,5,5,2,8.6,
Reilly,"We're at the bottom of the line here, Shoresy.",HockeyBathroom,5,5,2,8.6,
Shoresy,"You wanna talk about lines, you fuckin' loser? I woke up to your mum rippin' dick-dingers off my foreskin, tell her to keep her hands off my scoops.",HockeyBathroom,5,5,2,8.6,
Jonesy,"Fuck you, Shoresy.",HockeyBathroom,5,5,2,8.6,
Shoresy,"Fuck you, Jonesy, I made your mum cumso hard they made a Canadian  Heritage Minute out of it and Don McKellar played my dick.",HockeyBathroom,5,5,2,8.6,
Reilly,"Fuck you, Shoresy.",HockeyBathroom,5,5,2,8.6,
Shoresy,"Fuck you, Reilly. I made your mum so wet, Trudeau deployed a 24-hour infantry unit to stack sand bags around my bed.",HockeyBathroom,5,5,2,8.6,
Action,(Shoresy farts),HockeyBathroom,5,5,2,8.6,
Reilly,"Fuck you, Shoresy!",HockeyBathroom,5,5,2,8.6,
Jonesy,"Fuck you, Shoresy!",HockeyBathroom,5,5,2,8.6,
Shoresy,"Fuck you both, your lives are so fuckin' pathetic, I ran a charity 15K to raise awareness for it, you fuckin' losers.",HockeyBathroom,5,5,2,8.6,
Action,"(Reilly, Jonesy, and Shoresy all fart)",HockeyBathroom,5,5,2,8.6,
Setting,(In the Skids' Basement),SkidsBasement,5,5,3,8.6,
Stewart,Where is he? He was supposed to be here an hour ago.,SkidsBasement,5,5,3,8.6,
Roald,Everyone stay composed.,SkidsBasement,5,5,3,8.6,
Stewart,"I'm going to sever Everett's phalanges one by one, and force-feed them to him, fondue style.",SkidsBasement,5,5,3,8.6,
Everett,"Your terms are not acceptable, Roald.",SkidsBasement,5,5,3,8.6,
Stewart,I'm going to rip off his ears and use them to tickle his taint.,SkidsBasement,5,5,3,8.6,
Roald,"Oh, Jesus Christ.",SkidsBasement,5,5,3,8.6,
Stewart,"I'm going to scalp him of his skin, wear it like a costume, and perform the Rocky Horror Picture Show in its entirety, while he watches.",SkidsBasement,5,5,3,8.6,
Everett,I need to lie down.,SkidsBasement,5,5,3,8.6,
Roald,The end is nigh.,SkidsBasement,5,5,3,8.6,
Roald,"Stewart!  Would you come down here, please? ",SkidsBasement,5,5,3,8.6,
Stewart,Everett.,SkidsBasement,5,5,3,8.6,
Everett,"Hey, dude.",SkidsBasement,5,5,3,8.6,
Stewart,Did you hear all of that? ,SkidsBasement,5,5,3,8.6,
Everett,"Bits and pieces, something about a picture show in the Rockies.",SkidsBasement,5,5,3,8.6,
Stewart,Everett! Give me the dark web.,SkidsBasement,5,5,3,8.6,
Glen,Stewart!,SkidsBasement,5,5,3,8.6,
Stewart,Glen?,SkidsBasement,5,5,3,8.6,
Glen,Stewart.,SkidsBasement,5,5,3,8.6,
Stewart,Glen.,SkidsBasement,5,5,3,8.6,
Glen,This is …,SkidsBasement,5,5,3,8.6,
Stewart,No it's not!,SkidsBasement,5,5,3,8.6,
Glen,… an intervention.,SkidsBasement,5,5,3,8.6,
Stewart,Roald?!,SkidsBasement,5,5,3,8.6,
Action,(Roald starts to read off of piece of paper),SkidsBasement,5,5,3,8.6,
Roald,Stewart … you,SkidsBasement,5,5,3,8.6,
Action,(Stewart air-chokes Roald),SkidsBasement,5,5,3,8.6,
Action,(Roald pretends to choke),SkidsBasement,5,5,3,8.6,
Gae,Stewart!,SkidsBasement,5,5,3,8.6,
Stewart,Gae.,SkidsBasement,5,5,3,8.6,
Gae,"Unhold, Roaldy.",SkidsBasement,5,5,3,8.6,
Action,(Stewart releases air-choke on Roald),SkidsBasement,5,5,3,8.6,
Gae,Come.,SkidsBasement,5,5,3,8.6,
Gae,Sit.,SkidsBasement,5,5,3,8.6,
Gae,Stay.,SkidsBasement,5,5,3,8.6,
Stewart,But …,SkidsBasement,5,5,3,8.6,
Gae,Tssk!,SkidsBasement,5,5,3,8.6,
Stewart,But …,SkidsBasement,5,5,3,8.6,
Gae,Tssk!,SkidsBasement,5,5,3,8.6,
Glen,"Oh, I like you.",SkidsBasement,5,5,3,8.6,
Gae,You're coming with me and Glen.,SkidsBasement,5,5,3,8.6,
Stewart,Where?,SkidsBasement,5,5,3,8.6,
Gae,To a place where you can get away.,SkidsBasement,5,5,3,8.6,
Stewart,You can't mean …,SkidsBasement,5,5,3,8.6,
Glen,"Oh, yes, Stewart.",SkidsBasement,5,5,3,8.6,
Stewart,You don't mean …,SkidsBasement,5,5,3,8.6,
Gae,"Yes, Stewart",SkidsBasement,5,5,3,8.6,
Stewart,No!,SkidsBasement,5,5,3,8.6,
Roald,Stewart!,SkidsBasement,5,5,3,8.6,
Gae,You're going to rehab.,SkidsBasement,5,5,3,8.6,
Stewart,No.,SkidsBasement,5,5,3,8.6,
Gae,Yes.,SkidsBasement,5,5,3,8.6,
Stewart,No!,SkidsBasement,5,5,3,8.6,
Action,(Katy enters the basement),SkidsBasement,5,5,3,8.6,
Katy,Yes.,SkidsBasement,5,5,3,8.6,
Action,(Stewart whimpers and hangs his head downward),SkidsBasement,5,5,3,8.6,
Setting,(in the women's hockey locker room),HockeyLockerRoom,5,5,4,8.6,
Reilly,Ladies.,HockeyLockerRoom,5,5,4,8.6,
Jonesy,Women.,HockeyLockerRoom,5,5,4,8.6,
Reilly,Sorry.,HockeyLockerRoom,5,5,4,8.6,
Jonesy,It's OK.,HockeyLockerRoom,5,5,4,8.6,
Reilly,"Um, we spoke with Shoresy.",HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,You did?,HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,And?,HockeyLockerRoom,5,5,4,8.6,
Reilly,And he umm …,HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,What?,HockeyLockerRoom,5,5,4,8.6,
Jonesy,He said …,HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,What?,HockeyLockerRoom,5,5,4,8.6,
Reilly,He said you suck at hockey.,HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,Huh?,HockeyLockerRoom,5,5,4,8.6,
Jonesy,"Yeah, he said you should stick to Ringette.",HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,Huh?,HockeyLockerRoom,5,5,4,8.6,
Reilly,"Yeah, he said that youshould never ever let a woman do a man's job.",HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,He did?,HockeyLockerRoom,5,5,4,8.6,
Jonesy,Yeah.,HockeyLockerRoom,5,5,4,8.6,
Reilly,Yeah.,HockeyLockerRoom,5,5,4,8.6,
Jonesy,"I was standing there like, ""What is this guy saying?"" And then he said, ""Who let the broads out  of the kitchen?"" He did not.",HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,He did not.,HockeyLockerRoom,5,5,4,8.6,
Reilly,"Yeah. And we were like, ""What? ""You can't say that. And he's like, yeah, I can. They should be making me my supper. And I was like, whoa, dude.",HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,Did he?,HockeyLockerRoom,5,5,4,8.6,
Jonesy,"Yeah. I mean I was like dude you're crazy, but then he said, ""I mean, how'd they find time for hockey, while they're cleaning the floors and doing  my laundry.""",HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,Did he?,HockeyLockerRoom,5,5,4,8.6,
Reilly,"Yeah and that's not even the craziest part. Like we were … and believe us, we had had enough at this poin , but we were like, ""Are you sure about this?"" And he was like,  ""Anybody can go back-to-back.""",HockeyLockerRoom,5,5,4,8.6,
Jonesy,"Yeah, and we're like,  dude , you better stop  talking about those girls like that.",HockeyLockerRoom,5,5,4,8.6,
Action,(Reilly nudges Jonesy),HockeyLockerRoom,5,5,4,8.6,
Jonesy,"Better stop talking about those women like that! But he said, ""Talk to me when they go back-to-back-to-back.""",HockeyLockerRoom,5,5,4,8.6,
Reilly,That's what he said. ,HockeyLockerRoom,5,5,4,8.6,
Action,(Mary-Anne and Betty-Anne walk forward into the center of the locker room),HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,Mary-Anne,HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,Bette-Anne,HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,"What rhymes with hip, lip and dip?",HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,Ship.,HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,"What rhymes with coat, note and tote? ",HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,Boat.,HockeyLockerRoom,5,5,4,8.6,
Betty-Anne,"Why don't you say you, me and the girls put another one on the water?",HockeyLockerRoom,5,5,4,8.6,
Mary-Anne,Back-to-back-to-back! ,HockeyLockerRoom,5,5,4,8.6,
Action,(The rest of the women's hockey players charge in and cheer loudly),HockeyLockerRoom,5,5,4,8.6,
Action,(Coach listening through the locker room door),HockeyLockerRoom,5,5,4,8.6,
Setting,(Hockey rink with women's team taking the ice),HockeyRink,5,5,5,8.6,
Music,(electronic dance music plays),HockeyRink,5,5,5,8.6,
Action,(Jonesy and Reilly talking in the stands),HockeyRink,5,5,5,8.6,
Montage,(Shamrockettes score lots of goals and climb the leaderboard),HockeyRink,5,5,5,8.6,
Setting,(The Hicks at the kitchen table),Kitchen,5,5,6,8.6,
Action,(The Hicks set down a few cases of Puppers Beer),Kitchen,5,5,6,8.6,
Wayne,You're driving.,Kitchen,5,5,6,8.6,
Katy,Would if I could but I can't.,Kitchen,5,5,6,8.6,
Wayne,K.,Kitchen,5,5,6,8.6,
Katy,You buys leaning into one tonight?,Kitchen,5,5,6,8.6,
Wayne,Well it's better to be looking at it than looking for it.,Kitchen,5,5,6,8.6,
Katy,How about our very own Shamrockettes? Playing for the fuckin' 'ship.,Kitchen,5,5,6,8.6,
Daryl,"When a local team plays for the championship, that's something the whole town can get behind. Creates a pretty good sense of community, too.",Kitchen,5,5,6,8.6,
Dan,"And a series sweeps, no less.",Kitchen,5,5,6,8.6,
Wayne,A wee bit of Meryl Sweep.,Kitchen,5,5,6,8.6,
Daryl,Sweep in wolf's clothing.,Kitchen,5,5,6,8.6,
Dan,The lion sweeps tonight.,Kitchen,5,5,6,8.6,
Action,(Daryl and Wayne hold up brooms),Kitchen,5,5,6,8.6,
Katy,"Drive safe. Stewart gets out  of rehab today, so I'm keeping it local.",Kitchen,5,5,6,8.6,
Wayne,Pitter-patter.,Kitchen,5,5,6,8.6,
Setting,(Parking lot outside the hockey arena),ParkingLot,5,5,7,8.6,
Action,(Dan opens up the back of his truck while another group also unloads their truck),ParkingLot,5,5,7,8.6,
Dwayne,Wayne.,ParkingLot,5,5,7,8.6,
Wayne,Dwayne,ParkingLot,5,5,7,8.6,
Cheryl,Daryl,ParkingLot,5,5,7,8.6,
Daryl,Cheryl,ParkingLot,5,5,7,8.6,
OtherDan,Dan,ParkingLot,5,5,7,8.6,
Dan,Dan,ParkingLot,5,5,7,8.6,
Dwayne,"Sees youse brought your brooms. Shop's nothing but a couple side-roads down, though.",ParkingLot,5,5,7,8.6,
Wayne,"Oh, youse didn't hear? We're working for Sweep Country Canada now.",ParkingLot,5,5,7,8.6,
Daryl,Don't fear the sweeper.,ParkingLot,5,5,7,8.6,
Cheryl,Why don't you use those brooms and show us that little dance those fellows do in Mary Poppins?,ParkingLot,5,5,7,8.6,
Dan,If we offer you a beer  are we sweeping with the enemies?,ParkingLot,5,5,7,8.6,
OtherDan,You should've used those brooms to sweep the cobwebs off of Letterkenny's trophy case.,ParkingLot,5,5,7,8.6,
Wayne,"Well, it's good you got the beer sorted, but is that Donegal tap water still stinky",ParkingLot,5,5,7,8.6,
Dwayne,"Youse got a liberal amount of beer there, not sure it's gonna be enough to drown your sorrows after we shit-kick youse today.",ParkingLot,5,5,7,8.6,
Daryl,"Youse are on the brink of elimination, read it and sweep.",ParkingLot,5,5,7,8.6,
Cheryl,"Win or lose, youse guys have still got the most  ostrich-fuckers per capita, right? That's the big picture.",ParkingLot,5,5,7,8.6,
Dan,Allegedlys.,ParkingLot,5,5,7,8.6,
OtherDan,"Bet you wish you could  put your head in the sand and ignore that one, huh?",ParkingLot,5,5,7,8.6,
Wayne,May the best town win.,ParkingLot,5,5,7,8.6,
Action,"(Dan and Wayne shake their counterparts hands, but Daryl does not shake Cheryl's hand)",ParkingLot,5,5,7,8.6,
Setting,(Hockey women's locker room),HockeyLockerRoom,5,5,8,8.6,
Reilly,Ladies.,HockeyLockerRoom,5,5,8,8.6,
Betty-Anne,"None finer than you, Mary-Anne.",HockeyLockerRoom,5,5,8,8.6,
Jonesy,Women.,HockeyLockerRoom,5,5,8,8.6,
Mary-Anne,"None more admirable than you, Betty-Anne.",HockeyLockerRoom,5,5,8,8.6,
Reilly,We've overcome adversity.,HockeyLockerRoom,5,5,8,8.6,
Jonesy,Found a way to win.,HockeyLockerRoom,5,5,8,8.6,
Action,(Coach comes running into the locker room screaming),HockeyLockerRoom,5,5,8,8.6,
Coach,"Let's get this fucking win, let's get this fucking sweep! And let's get this luxury fucking sea liner on the lake! ",HockeyLockerRoom,5,5,8,8.6,
Action,(Women's hockey players start cheering),HockeyLockerRoom,5,5,8,8.6,
Reilly,"League final, buddy.",HockeyLockerRoom,5,5,8,8.6,
Jonesy,"Game four, buddy.",HockeyLockerRoom,5,5,8,8.6,
Reilly,Suits on deck.,HockeyLockerRoom,5,5,8,8.6,
Jonesy,What could go wrong?,HockeyLockerRoom,5,5,8,8.6,
Action,(The team and coaches in the box),HockeyRink,5,5,8,8.6,
Action,(Shoresy skates up to the box wearing a referre uniform with the number 69),HockeyRink,5,5,8,8.6,
Reilly,Shoresy?,HockeyRink,5,5,8,8.6,
Jonesy,Shoresy?,HockeyRink,5,5,8,8.6,
Shoresy,Give your balls a tug.,HockeyRink,5,5,8,8.6,
Betty-Anne,Shoresy!,HockeyRink,5,5,8,8.6,
Mary-Anne,Shoresy!,HockeyRink,5,5,8,8.6,
Shoresy,Tit-fucker.,HockeyRink,5,5,8,8.6,
Mary-Anne,"We heard what you said about us, you sack of shit.",HockeyRink,5,5,8,8.6,
Betty-Anne,"Never let a woman do a man's job, huh?",HockeyRink,5,5,8,8.6,
Mary-Anne,"Watch this, we're just taking a break from cooking and cleaning to win back-to-back-to-back 'ships, asshole.",HockeyRink,5,5,8,8.6,
